"country","year","corruption_index","homicide_rate","GDP","total_fisheries_per_ton","total_military","population","unemployment_rate","totalgr","industryofgdp"
"GIN",1999,NA,NA,429.719768047998,87314,19300,8054743,4.51800012588501,0.0943882341453155,0.288570624298145
"GIN",2000,NA,NA,363.482478999068,91513,19300,8240730,4.50099992752075,0.102022592944311,0.313822625803305
"GIN",2001,NA,NA,336.630091885345,105404,17300,8417081,4.49900007247925,0.116943625414024,0.318157611847807
"GIN",2002,NA,NA,343.537341868267,93756,19300,8586074,4.54899978637695,0.110337139161443,0.313216259976951
"GIN",2003,NA,NA,393.739929291085,121927,12300,8753093,4.55399990081787,0.100853555386884,0.317238629093912
"GIN",2004,NA,NA,410.761216116844,97732,11000,8925743,4.50899982452393,0.0913540025394883,0.305082263985754
"GIN",2005,NA,NA,322.415681605527,109238,13000,9109581,4.4520001411438,0.0993449263148665,0.320600690515079
"GIN",2006,1.9,NA,453.403518454163,104828,NA,9307425,4.33300018310547,0.11035530191458,0.342753979073856
"GIN",2007,1.9,NA,659.992722954546,82183,19000,9518162,4.23199987411499,0.0993590959080739,0.307663999711281
"GIN",2008,1.6,NA,715.09682041101,94683,19000,9738792,4.19899988174438,0.104599638020346,0.329328424286568
"GIN",2009,1.8,NA,674.085550245057,127923,19300,9964469,4.42899990081787,0.113557429918134,0.32288728388688
"GIN",2010,2,NA,672.424402562443,113689,19300,10192176,4.48699998855591,0.108374459463931,0.323138345023126
"GIN",2011,2.1,NA,651.135363533047,122700,12300,10420471,4.48999977111816,0.151053656808925,0.326143980733091
"GIN",2012,24,NA,717.050737885584,132483,12300,10652029,4.5019998550415,0.17531233383406,0.315767628021243
"GIN",2013,24,NA,769.003943268326,156211,12300,10892810,4.51800012588501,0.147654022293269,0.296407145536773
"GIN",2014,25,NA,787.23807021997,129250,12300,11150977,4.46799993515015,0.169711142391946,0.29694167389431
"GIN",2015,25,NA,769.256013746016,126250,12300,11432088,4.43400001525879,0.148095824028923,0.26324639776056
"GIN",2016,27,NA,732.96657072192,128250,12300,11738441,4.39200019836426,0.159886360688063,0.301045184902106
"GIN",2017,27,NA,856.565269750468,NA,13000,12067539,4.31799983978271,0.152719191376872,0.296956266527842
"GIN",2018,28,NA,983.309492239346,NA,NA,12414318,4.24700021743774,0.145485136848194,0.206755881818182
"GIN",2019,29,NA,1064.13123736656,NA,NA,12771246,4.2960000038147,NA,0.210219163985935
"GMB",1993,NA,NA,711.725510062406,21308,1000,1060862,9.35200023651123,0.111205496564647,0.152001134942257
"GMB",1994,NA,NA,682.218521259004,22781,1000,1094212,9.37600040435791,0.107703383729302,0.146255331929646
"GMB",1995,NA,NA,696.450818503128,23699,800,1128575,9.38300037384033,0.0887851544490549,0.148739294389833
"GMB",1996,NA,NA,728.669071886674,31605,800,1164091,9.40299987792969,0.0813037865748709,0.207036645851415
"GMB",1997,NA,NA,669.398865609291,32747,800,1200526,9.38599967956543,0.084242545128154,0.155743459685956
"GMB",1998,NA,NA,678.675630192061,29037,800,1238125,9.38000011444092,0.0856198808637379,0.160687098180446
"GMB",1999,NA,NA,637.931570230916,32643,800,1277133,9.44600009918213,0.0800016940538709,0.155942068592991
"GMB",2000,NA,NA,594.151642988667,29021,800,1317703,9.42000007629395,0.0865308651537449,0.148226733584981
"GMB",2001,NA,NA,505.420149661362,34532,800,1360074,9.41699981689453,0.0715820933485947,0.147668246416842
"GMB",2002,NA,NA,411.77248040377,37410,800,1404261,9.48999977111816,0.0865383526747806,0.158069767662158
"GMB",2003,2.5,NA,335.906216950504,37371,800,1449925,9.4980001449585,0.0758758431405165,0.14849025053224
"GMB",2004,2.8,NA,642.75492984273,32822,800,1496527,9.43099975585938,0.106307086477879,0.114516644496493
"GMB",2005,2.7,NA,665.721940653672,34960,800,1543741,9.34500026702881,0.0960569755167365,0.114940795967501
"GMB",2006,2.5,NA,662.362460976956,37552,NA,1591445,9.16600036621094,0.108361867901568,0.121238923802598
"GMB",2007,2.3,NA,780.380099148097,43599,1000,1639848,9.01099967956543,0.115076497753762,0.118795399698303
"GMB",2008,1.9,NA,924.511516430027,42906,1000,1689285,8.95899963378906,0.108052742433423,0.1116205074884
"GMB",2009,2.9,NA,833.280402724096,45909,800,1740279,9.3100004196167,0.123971220042445,0.10211007546291
"GMB",2010,3.2,NA,860.637873688125,46649,800,1793196,9.39500045776367,0.116259165876339,0.0982816623642272
"GMB",2011,3.5,NA,762.761054131159,41533,800,1848147,9.39900016784668,0.135293267841664,0.115126603208193
"GMB",2012,34,NA,742.781137796627,36095,800,1905011,9.41699981689453,0.162969001299874,0.119583688371148
"GMB",2013,28,NA,700.514971960668,43759,800,1963711,9.44099998474121,0.121138605854763,0.118946963108623
"GMB",2014,29,NA,607.428404115004,51535,800,2024042,9.36499977111816,0.150460932779824,0.13214834279827
"GMB",2015,28,NA,649.510829417793,56003,800,2085860,9.3129997253418,0.142623034772366,0.171434530643603
"GMB",2016,26,NA,683.997653898689,58296,800,2149139,9.24899959564209,0.131480043485013,0.209355929614924
"GMB",2017,30,NA,676.655924552125,NA,1000,2213894,9.13599967956543,0.19268056228793,0.178927550195818
"GMB",2018,37,NA,712.512371079256,NA,NA,2280102,9.02700042724609,0.154344148658789,0.155666813020335
"GMB",2019,37,NA,751.294688388742,NA,NA,2347706,9.05599975585938,NA,0.163454431827996
"GNB",1993,NA,NA,227.02281017036,5350,11000,1043423,2.6470000743866,NA,0.0967251852236136
"GNB",1994,NA,NA,220.960216947339,6000,7000,1066346,2.66000008583069,NA,0.108660773754219
"GNB",1995,NA,NA,233.242401899793,6328,9200,1088854,2.66300010681152,NA,0.114770973782357
"GNB",1996,NA,NA,243.438734191465,7000,9300,1110833,2.67400002479553,0.134852952917494,0.109053472663264
"GNB",1997,NA,NA,237.129030400789,7200,9250,1132510,2.66300010681152,0.18438840499097,0.150275925866854
"GNB",1998,NA,NA,178.84851966803,6700,9250,1154371,2.65799999237061,0.0512222069764646,0.124786535303777
"GNB",1999,NA,NA,190.672630149531,6200,9300,1177131,2.69700002670288,0.125823683933933,0.120846700700074
"GNB",2000,NA,NA,308.144119293709,6315,9300,1201301,2.6800000667572,0.204680767109158,0.141093889321015
"GNB",2001,NA,NA,319.677491756944,6848,11300,1227106,2.67700004577637,0.164824497123905,0.142484046530229
"GNB",2002,NA,NA,331.493871829946,7324,11300,1254453,2.72000002861023,0.102501262624913,0.161566116244247
"GNB",2003,NA,NA,371.219827429358,6153,14200,1283305,2.72399997711182,0.122466173120382,0.174857427666437
"GNB",2004,NA,NA,404.349136626232,6650,9000,1313492,2.68300008773804,0.171632751388756,0.155878778374564
"GNB",2005,NA,NA,436.302019745415,6983,9000,1344930,2.63100004196167,0.149461604626232,0.14378578167203
"GNB",2006,NA,NA,429.622265888583,7067,9000,1377581,2.52600002288818,0.212017625966278,0.140024622980802
"GNB",2007,2.2,NA,493.070496879393,6500,9000,1411543,2.43600010871887,0.114306742057598,0.132001259124908
"GNB",2008,1.9,NA,597.576392658105,6804,6000,1446936,2.40599989891052,0.219304253182359,0.138815641650116
"GNB",2009,1.9,NA,557.171614773484,6721,6458,1483921,2.60700011253357,0.239642949351956,0.133610653606658
"GNB",2010,2.1,NA,557.632132626126,6584,6458,1522599,2.65599989891052,0.191234806551633,0.131417428629181
"GNB",2011,2.2,NA,702.742880436386,6549,6450,1562989,2.65799999237061,0.159528289412361,0.124017920538388
"GNB",2012,25,NA,616.411686249548,6829,6450,1604979,2.66799998283386,0.10933091535314,0.135424450868805
"GNB",2013,19,4.9142762151,634.48244599306,6707,6450,1648257,2.6800000667572,0.108362175074148,0.144247065412081
"GNB",2014,19,3.8406247101,622.481716725217,6700,6450,1692439,2.63499999046326,0.209913248565604,0.144150495042825
"GNB",2015,17,2.7630558707,603.158512942404,6700,4450,1737202,2.60400009155273,0.191673046660304,0.122539713386309
"GNB",2016,16,3.5905957808,661.007654906181,6700,4450,1782437,2.56599998474121,0.153752888070171,0.125535840489187
"GNB",2017,17,1.1487047533,736.725566231783,NA,4000,1828146,2.5,0.177230615416889,0.126001704349839
"GNB",2018,16,NA,777.969921786711,NA,NA,1874309,2.43799996376038,NA,0.126370396104645
"GNB",2019,18,NA,697.784402885715,NA,NA,1920922,2.46600008010864,NA,0.131969835263361
"GNQ",1993,NA,NA,294.07050485754,3507,1000,462637,6.69799995422363,0.347884645856441,NA
"GNQ",1994,NA,NA,210.409982537864,5069,1000,479098,6.71999979019165,0.204278060285477,NA
"GNQ",1995,NA,NA,285.552548185098,2306,1600,496768,6.72499990463257,0.167496443812233,NA
"GNQ",1996,NA,NA,450.638140004534,5040,1600,515853,6.74200010299683,0.158088919402755,NA
"GNQ",1997,NA,NA,824.549546050735,6090,1620,536460,6.72599983215332,0.162885202490831,NA
"GNQ",1998,NA,NA,663.729505019455,6005,1600,558492,6.71999979019165,0.254887388566145,NA
"GNQ",1999,NA,NA,1067.63477949792,7001,1600,581770,6.77899980545044,0.172487479798081,NA
"GNQ",2000,NA,NA,1725.55473767524,3634,1600,606181,6.75400018692017,0.180734927229602,NA
"GNQ",2001,NA,NA,2313.15128886079,3600,1600,631666,6.75,0.247914102038025,NA
"GNQ",2002,NA,NA,2744.20815553402,3550,2300,658384,6.81599998474121,0.251155649244927,NA
"GNQ",2003,NA,NA,3618.57609412069,3550,1300,686664,6.82200002670288,0.248964672589264,NA
"GNQ",2004,NA,NA,6152.13123760173,3500,1000,716949,6.76000022888184,0.269925286723985,NA
"GNQ",2005,1.9,NA,10963.2893629413,3750,1000,749535,6.68200016021729,0.314632810207306,NA
"GNQ",2006,2.1,NA,12857.3360461499,4002,NA,784496,6.51900005340576,0.388138667378567,0.829149022419933
"GNQ",2007,1.9,NA,15908.3918313632,4535,1000,821687,6.37799978256226,0.368485010234099,0.813016985801085
"GNQ",2008,1.7,NA,22942.5834490967,5402,1000,860840,6.33099985122681,0.345065929211395,0.843491943279293
"GNQ",2009,1.8,NA,16667.9368247067,7672,1320,901599,6.64599990844727,0.333712941199019,0.753247324271881
"GNQ",2010,1.9,NA,17288.8595992193,7391,1320,943639,6.72300004959106,0.266467037308978,0.747445614275894
"GNQ",2011,1.9,NA,21641.8705192127,7132,1320,986853,6.72599983215332,0.28307082463827,0.780648736926197
"GNQ",2012,20,NA,21711.1532298542,10773,1320,1031191,6.74100017547607,0.279515062799905,0.773115042713314
"GNQ",2013,19,NA,20390.7193153023,8515,1320,1076413,6.76100015640259,0.248512041072565,0.724492577432394
"GNQ",2014,NA,NA,19394.0299929972,7615,1320,1122276,6.69199991226196,0.24053559880337,0.701909452181904
"GNQ",2015,NA,NA,11283.46560612,7938,1320,1168568,6.64400005340576,0.264770852628851,0.591005872679086
"GNQ",2016,NA,NA,9250.33195308226,8015,1450,1215179,6.58500003814697,0.169034297749562,0.523302543282798
"GNQ",2017,17,NA,9667.91225173046,NA,1000,1262001,6.48299980163574,0.174854834692024,0.568622280929059
"GNQ",2018,16,NA,10144.1958108456,NA,NA,1308974,6.38299989700317,0.191841224672494,0.575033252028001
"GNQ",2019,16,NA,8131.92388810912,NA,NA,1355986,6.43300008773804,NA,0.504814389376741
"GRC",1993,NA,1.4239860578,10401.9829861914,191678.5,213000,10460415,8.61299991607666,NA,NA
"GRC",1994,NA,1.2494200296,11091.2838606376,214306.9,206000,10512922,8.86299991607666,NA,NA
"GRC",1995,4.04,1.405239141,12959.3243186619,184360.5,201800,10562153,9.0620002746582,0.362685893578613,0.1961467745136
"GRC",1996,5.01,1.560172003,13749.1151520996,190903.2,198800,10608800,9.65499973297119,0.369245999010064,0.188653928131217
"GRC",1997,5.35,1.8613183929,13427.8324937945,205816.1,166300,10661259,9.57699966430664,0.376499407211103,0.179341071028628
"GRC",1998,4.9,1.6043578735,13472.1376415276,170072.4,172500,10720509,10.83899974823,0.38880595227641,0.182005645082075
"GRC",1999,NA,1.4055261115,13245.1894634121,204865.8,169600,10761698,11.8529996871948,0.403605677596813,0.191269513091911
"GRC",2000,4.9,NA,12042.9537310995,194761.7,163200,10805808,11.2480001449585,0.423626696496209,0.187476021573009
"GRC",2001,4.2,1.185510156,12538.1788278361,191708.4,163200,10862132,10.456000328064,0.405199942179061,0.193327725243803
"GRC",2002,4.2,0.84061358353,14110.3133911078,184006.9,181600,10902022,9.97500038146973,0.397727898397783,0.194387226415287
"GRC",2003,4.3,1.0874526769,18477.578411927,195215.4,181600,10928070,9.41199970245361,0.387613537911182,0.205175172294816
"GRC",2004,4.3,0.9879845942,21955.1040911595,191034.4,167000,10955141,10.3109998703003,0.387866774040348,0.203440194340428
"GRC",2005,4.3,1.1759675005,22551.735744099,198638.5,168000,10987314,9.99400043487549,0.393737264231437,0.17804490461649
"GRC",2006,4.4,0.98343968041,24801.1578065035,211623.7,161000,11020362,9.00800037384033,0.391706676703601,0.199872426604519
"GRC",2007,4.6,1.1690257456,28827.3263555224,209392.8,161000,11048473,8.39599990844727,0.403622768001031,0.179983581973454
"GRC",2008,4.7,1.3043109651,31997.2820108813,200953.3,161000,11077841,7.76000022888184,0.406694491507914,0.156597780662529
"GRC",2009,3.8,1.3869539462,29710.9702950284,205192.8,142936,11107017,9.61600017547607,0.389367416875058,0.153134707056887
"GRC",2010,3.5,1.6165119346,26917.7589787254,191423.8,149647,11121341,12.7130002975464,0.413133596719034,0.13827842402984
"GRC",2011,3.4,1.6991295839,25916.2935289351,174055.6,148350,11104899,17.8649997711182,0.438508614735134,0.13682269663569
"GRC",2012,36,1.5397288537,22242.681934771,172017.7,147350,11045011,24.4389991760254,0.469226585217882,0.143259135761628
"GRC",2013,40,1.4245145548,21874.8195041667,178171.1,148950,10965211,27.4659996032715,0.492150741195877,0.146641406129837
"GRC",2014,43,0.99986357002,21760.9797994918,164835.7,146950,10892413,26.4909992218018,0.467154755507792,0.141476060565425
"GRC",2015,46,0.87244178726,18167.7737169162,172588.4,146950,10820883,24.8969993591309,0.479397262746956,0.141876634657424
"GRC",2016,44,0.79131937716,18116.4596223336,199772,145350,10775971,23.5389995574951,0.494860840397081,0.148569876245265
"GRC",2017,48,0.81366587795,18930.2185856433,NA,146000,10754679,21.488000869751,0.481566769135159,0.150382294582019
"GRC",2018,45,0.94086394499,20324.3050137875,NA,NA,10732882,19.2919998168945,0.479416828177615,0.152694039316016
"GRC",2019,48,NA,19582.5360108329,NA,NA,10716322,17.238000869751,NA,0.152828076568486
"GRD",1993,NA,NA,3153.94670859397,2212,NA,98230,NA,0.235250917992656,0.148867611428621
"GRD",1994,NA,NA,3272.32279989145,1599,NA,99352,NA,0.223604651162791,0.154583967065918
"GRD",1995,NA,NA,3411.89891630622,1499,NA,100288,NA,0.23233995584989,0.15850364847362
"GRD",1996,NA,NA,3632.75061083003,1577,NA,101001,NA,0.235824,0.155565744040166
"GRD",1997,NA,NA,3861.39782205433,1530,NA,101567,NA,0.217969494756911,0.161700953032473
"GRD",1998,NA,NA,4370.70399812384,1837,NA,102021,NA,0.229808492922565,0.166491228755061
"GRD",1999,NA,NA,4705.65224119777,1829,NA,102432,NA,0.220692307692308,0.173663982097167
"GRD",2000,NA,14.586189796,5057.17396526767,1705,NA,102833,NA,0.238789173789174,0.179095188316552
"GRD",2001,NA,5.8115883071,5040.67046833563,2250,NA,103249,NA,0.233459074733096,0.165118570725163
"GRD",2002,NA,13.508819329,5213.89626884928,2171,NA,103634,NA,0.216627827278958,0.166171559487198
"GRD",2003,NA,8.6535965309,5682.59610025871,2544,NA,104005,NA,0.23984962406015,0.170087138352588
"GRD",2004,NA,5.7501006268,5741.59863333486,2039,NA,104347,NA,0.242007478368356,0.167118338408484
"GRD",2005,NA,10.51042443,6644.02495959618,2048,NA,104661,NA,0.277174448055408,0.22853935856611
"GRD",2006,3.5,11.435323715,6658.540846699,2163,NA,104933,NA,0.260180297454931,0.194226500215903
"GRD",2007,3.4,10.457963739,7212.50682187083,2207,NA,105190,NA,0.218889848144531,0.188185412969453
"GRD",2008,NA,15.17206065,7832.42335227049,2386,NA,105456,NA,0.231416603587444,0.175549887040486
"GRD",2009,NA,6.6170701504,7290.69710041267,2648,NA,105789,NA,0.206991858789625,0.147258701794622
"GRD",2010,NA,9.4138025173,7257.75662232319,2182,NA,106233,NA,0.223607866954851,0.147095659305086
"GRD",2011,NA,3.7458093758,7291.05889664338,2322,NA,106796,NA,0.231105486203616,0.133429542169294
"GRD",2012,NA,13.029073447,7444.5047675973,2263,NA,107446,NA,0.206857898148148,0.123179842070275
"GRD",2013,NA,5.5467218874,7789.77638079977,2695,NA,108170,NA,0.205927795164835,0.133978833130856
"GRD",2014,NA,7.3461891644,8369.88675513221,2850,NA,108902,NA,0.244941080861438,0.128104181844852
"GRD",2015,NA,5.4743027107,9096.87064595412,2707,NA,109599,NA,0.24461367013373,0.123243977331582
"GRD",2016,56,9.9761479372,9628.34748662013,2550,NA,110261,NA,0.262247034193999,0.121551729461193
"GRD",2017,52,10.823096488,10152.8328118872,NA,NA,110874,NA,0.256071076011846,0.12715876749963
"GRD",2018,52,NA,10485.9071571796,NA,NA,111454,NA,0.265580033043977,0.134838439793629
"GRD",2019,53,NA,10965.5131592044,NA,NA,112003,NA,NA,0.131363726832446
"GRL",1993,NA,21.487277741,16797.4588562842,116775,NA,55200,NA,NA,NA
"GRL",1994,NA,10.749413261,18123.9630348205,117417,NA,55500,NA,NA,NA
"GRL",1995,NA,19.709729439,21665.7018983672,128890,NA,55800,NA,NA,NA
"GRL",1996,NA,5.3734551316,21422.3575434047,116018,NA,55900,NA,NA,NA
"GRL",1997,NA,19.687505593,19145.4960362523,113851,NA,56000,NA,NA,NA
"GRL",1998,NA,10.723668925,20496.661371851,123291,NA,56100,NA,NA,NA
"GRL",1999,NA,19.624634268,20170.4384160027,160253,NA,56100,NA,NA,NA
"GRL",2000,NA,23.141143172,19004.1072910304,159711,NA,56200,NA,NA,NA
"GRL",2001,NA,30.176086339,19275.4733376066,158485,NA,56350,NA,NA,NA
"GRL",2002,NA,21.232173821,20652.8783287878,195624,NA,56609,NA,NA,NA
"GRL",2003,NA,8.8172536018,27459.7627839484,175321,NA,56765,NA,NA,0.146329587285511
"GRL",2004,NA,19.343040023,32023.4522076237,212988,NA,56911,NA,NA,0.157106615256395
"GRL",2005,NA,17.559570844,32489.7819085278,234864,NA,56935,NA,NA,0.162443320622729
"GRL",2006,NA,14.042971493,35458.1231210482,252959,NA,56774,NA,NA,0.167222152612455
"GRL",2007,NA,14.052838673,39780.9514445753,233754,NA,56555,NA,NA,0.167841075175753
"GRL",2008,NA,14.075585896,44367.0556497873,241899,NA,56328,NA,NA,0.182172094154952
"GRL",2009,NA,17.627668388,44918.5648770756,214667,NA,56323,NA,NA,0.179822750464506
"GRL",2010,NA,19.421589745,43988.3324931946,209446,NA,56905,NA,NA,0.180842449211536
"GRL",2011,NA,1.7681902573,47186.9814680048,214493,NA,56890,NA,NA,0.180605185920164
"GRL",2012,NA,14.165058342,45936.7659516989,222894,NA,56810,NA,NA,0.18911785135448
"GRL",2013,NA,12.408707367,47535.5899453685,275432,NA,56483,NA,NA,0.181332272290195
"GRL",2014,NA,7.0943369455,50484.9275739023,292441,NA,56295,NA,NA,0.156961945959501
"GRL",2015,NA,7.0949661215,44536.4013080999,268371,NA,56114,NA,NA,0.170467116297327
"GRL",2016,NA,5.318394554,48181.874188064,273175,NA,56186,NA,NA,0.176874070578423
"GRL",2017,NA,NA,50321.3687543442,NA,NA,56172,NA,NA,0.170771695393831
"GRL",2018,NA,NA,54470.9563864255,NA,NA,56023,NA,NA,0.176426325130515
"GRL",2019,NA,NA,NA,NA,NA,56225,NA,NA,NA
"GRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTM",1993,NA,32.509285169,1164.374025081,10868,44000,9790619,2.72900009155273,0.0987342155070048,0.198796257082051
"GTM",1994,NA,31.84136375,1293.47019794619,11604,34000,10037522,2.7409999370575,0.0853943402545969,0.196855446033237
"GTM",1995,NA,31.320597443,1424.68254256258,11928,56500,10286786,2.74499988555908,0.0936715445782984,0.196615925421153
"GTM",1996,NA,33.991829938,1487.60765839974,11074,56500,10536942,2.75600004196167,0.100442928850507,0.196854390723014
"GTM",1997,NA,36.72054827,1649.00160206099,11303,50500,10788362,2.74799990653992,0.10576442744369,0.19974251757491
"GTM",1998,3.1,29.73008852,1755.84958223191,13971,41200,11046215,2.74499988555908,0.114380510976197,0.199943682814931
"GTM",1999,NA,23.315636282,1619.51073552531,25868,40900,11311078,2.77900004386902,0.123522907346575,0.201198731851264
"GTM",2000,NA,24.925446821,1664.29895827045,43166,52900,11589761,2.76600003242493,0.124256098261646,0.197911162779183
